iter	Passed	Remaining
3271	5254	11582
3272	5256	11580
3273	5257	11578
3274	5258	11575
3275	5260	11574
3276	5261	11572
3277	5263	11570
3278	5265	11569
3279	5266	11567
3280	5268	11565
3281	5269	11563
3282	5271	11562
3283	5273	11560
3284	5274	11558
3285	5275	11556
3286	5276	11553
3287	5278	11551
3288	5279	11549
3289	5281	11548
3290	5283	11547
3291	5284	11545
3292	5286	11543
3293	5287	11541
3294	5288	11538
3295	5289	11536
3296	5291	11534
3297	5292	11531
3298	5293	11529
3299	5296	11529
3300	5297	11528
3301	5299	11526
3302	5300	11524
3303	5302	11523
3304	5303	11520
3305	5305	11518
3306	5306	11516
3307	5308	11514
3308	5309	11512
3309	5310	11510
3310	5312	11508
3311	5313	11506
3312	5315	11504
3313	5316	11502
3314	5317	11500
3315	5319	11497
3316	5320	11495
3317	5321	11493
3318	5323	11491
3319	5324	11489
3320	5326	11487
3321	5327	11486
3322	5329	11484
3323	5330	11482
3324	5332	11480
3325	5333	11478
3326	5334	11475
3327	5335	11473
3328	5337	11470
3329	5338	11468
3330	5340	11467
3331	5341	11465
3332	5343	11464
3333	5344	11462
3334	5346	11460
3335	5347	11458
3336	5349	11456
3337	5350	11455
3338	5352	11453
3339	5353	11451
3340	5355	11449
3341	5356	11448
3342	5358	11445
3343	5359	11443
3344	5361	11442
3345	5362	11440
3346	5364	11438
3347	5365	11436
3348	5366	11434
3349	5368	11432
3350	5370	11431
3351	5371	11429
3352	5372	11426
3353	5374	11424
3354	5375	11422
3355	5377	11421
3356	5379	11419
3357	5380	11418
3358	5382	11416
3359	5383	11414
3360	5384	11412
3361	5386	11409
3362	5387	11408
3363	5389	11406
3364	5390	11404
3365	5392	11403
3366	5393	11401
3367	5395	11399
3368	5396	11397
3369	5397	11394
3370	5399	11392
3371	5400	11390
3372	5401	11387
3373	5402	11385
3374	5404	11382
3375	5405	11380
3376	5406	11378
3377	5408	11376
3378	5409	11374
3379	5410	11371
3380	5411	11369
3381	5413	11367
3382	5414	11364
3383	5415	11362
3384	5416	11360
3385	5418	11358
3386	5419	11355
3387	5420	11353
3388	5422	11351
3389	5423	11349
3390	5425	11347
3391	5426	11346
3392	5428	11344
3393	5429	11342
3394	5431	11340
3395	5432	11338
3396	5433	11336
3397	5435	11334
3398	5436	11332
3399	5438	11331
3400	5440	11329
3401	5441	11327
3402	5442	11324
3403	5443	11322
3404	5444	11320
3405	5446	11317
3406	5447	11315
3407	5448	11313
3408	5450	11311
3409	5451	11309
3410	5452	11307
3411	5454	11305
3412	5455	11303
3413	5457	11301
3414	5458	11299
3415	5459	11296
3416	5461	11294
3417	5462	11292
3418	5463	11289
3419	5464	11287
3420	5466	11285
3421	5467	11283
3422	5468	11281
3423	5470	11279
3424	5471	11277
3425	5473	11275
3426	5474	11273
3427	5476	11271
3428	5477	11269
3429	5478	11267
3430	5479	11264
3431	5481	11262
3432	5482	11260
3433	5484	11258
3434	5485	11256
3435	5486	11254
3436	5488	11252
3437	5489	11250
3438	5490	11248
3439	5492	11246
3440	5493	11244
3441	5494	11241
3442	5496	11239
3443	5497	11237
3444	5498	11235
3445	5499	11232
3446	5501	11230
3447	5502	11228
3448	5504	11227
3449	5505	11225
3450	5507	11223
3451	5508	11221
3452	5509	11218
3453	5511	11216
3454	5512	11214
3455	5513	11211
3456	5514	11210
3457	5516	11208
3458	5517	11206
3459	5519	11204
3460	5521	11203
3461	5522	11201
3462	5523	11199
3463	5525	11197
3464	5526	11194
3465	5527	11192
3466	5529	11190
3467	5530	11188
3468	5531	11186
3469	5533	11184
3470	5534	11182
3471	5536	11180
3472	5537	11178
3473	5538	11176
3474	5539	11173
3475	5541	11171
3476	5542	11169
3477	5543	11166
3478	5544	11164
3479	5546	11162
3480	5547	11160
3481	5549	11158
3482	5550	11156
3483	5551	11154
3484	5553	11152
3485	5554	11150
3486	5555	11148
3487	5556	11145
3488	5558	11143
3489	5559	11141
3490	5560	11138
3491	5562	11136
3492	5563	11134
3493	5564	11132
3494	5566	11130
3495	5567	11129
3496	5569	11127
3497	5570	11125
3498	5571	11123
3499	5573	11121
3500	5574	11118
3501	5575	11116
3502	5577	11114
3503	5578	11112
3504	5579	11110
3505	5581	11107
3506	5582	11106
3507	5583	11104
3508	5585	11101
3509	5586	11100
3510	5588	11098
3511	5589	11096
3512	5590	11094
3513	5592	11091
3514	5593	11089
3515	5594	11087
3516	5595	11085
3517	5597	11083
3518	5599	11082
3519	5600	11080
3520	5602	11079
3521	5603	11076
3522	5604	11074
3523	5606	11072
3524	5607	11070
3525	5608	11067
3526	5609	11065
3527	5611	11063
3528	5612	11061
3529	5614	11059
3530	5615	11057
3531	5616	11055
3532	5618	11053
3533	5620	11053
3534	5621	11051
3535	5622	11048
3536	5624	11046
3537	5625	11044
3538	5626	11042
3539	5628	11040
3540	5629	11038
3541	5631	11037
3542	5633	11035
3543	5634	11033
3544	5635	11031
3545	5636	11028
3546	5638	11026
3547	5639	11024
3548	5640	11021
3549	5641	11019
3550	5643	11017
3551	5644	11015
3552	5645	11013
3553	5647	11012
3554	5648	11010
3555	5650	11008
3556	5651	11005
3557	5652	11003
3558	5654	11001
3559	5655	10999
3560	5656	10997
3561	5658	10995
3562	5659	10992
3563	5660	10990
3564	5662	10989
3565	5663	10987
3566	5665	10985
3567	5666	10984
3568	5668	10982
3569	5669	10980
3570	5670	10977
3571	5672	10975
3572	5673	10973
3573	5674	10971
3574	5677	10971
3575	5678	10970
3576	5680	10968
3577	5681	10966
3578	5683	10964
3579	5684	10963
3580	5686	10960
3581	5687	10958
3582	5688	10956
3583	5689	10954
3584	5691	10951
3585	5692	10949
3586	5693	10947
3587	5695	10945
3588	5696	10943
3589	5697	10941
3590	5700	10941
3591	5701	10939
3592	5702	10936
3593	5703	10934
3594	5705	10932
3595	5706	10930
3596	5707	10928
3597	5709	10926
3598	5710	10924
3599	5711	10922
3600	5713	10920
3601	5714	10918
3602	5715	10916
3603	5717	10914
3604	5718	10911
3605	5719	10909
3606	5720	10907
3607	5722	10905
3608	5724	10904
3609	5725	10902
3610	5727	10900
3611	5728	10899
3612	5730	10897
3613	5731	10894
3614	5732	10892
3615	5733	10890
3616	5734	10887
3617	5736	10885
3618	5737	10883
3619	5738	10881
3620	5740	10879
3621	5741	10877
3622	5743	10876
3623	5744	10874
3624	5745	10871
3625	5747	10869
3626	5748	10867
3627	5749	10865
3628	5750	10862
3629	5752	10860
3630	5753	10858
3631	5754	10856
3632	5756	10854
3633	5757	10852
3634	5759	10851
3635	5760	10849
3636	5761	10847
3637	5763	10845
3638	5764	10842
3639	5765	10840
3640	5766	10838
3641	5768	10836
3642	5769	10834
3643	5771	10833
3644	5772	10831
3645	5774	10829
3646	5776	10828
3647	5777	10827
3648	5779	10825
3649	5780	10823
3650	5782	10822
3651	5784	10821
3652	5786	10820
3653	5788	10818
3654	5789	10816
3655	5790	10815
3656	5792	10814
3657	5794	10811
3658	5795	10809
3659	5796	10807
3660	5797	10805
3661	5799	10803
3662	5800	10801
3663	5801	10799
3664	5803	10797
3665	5804	10795
3666	5806	10793
3667	5807	10791
3668	5809	10790
3669	5810	10788
3670	5811	10786
3671	5813	10783
3672	5814	10781
3673	5815	10779
3674	5817	10777
3675	5818	10776
3676	5819	10774
3677	5821	10772
3678	5823	10770
3679	5824	10769
3680	5826	10767
3681	5827	10765
3682	5829	10764
3683	5830	10762
3684	5832	10761
3685	5834	10760
3686	5836	10758
3687	5837	10756
3688	5839	10755
3689	5876	10820
3690	5879	10821
3691	5882	10821
3692	5884	10820
3693	5885	10818
3694	5887	10817
3695	5888	10815
3696	5890	10813
3697	5891	10811
3698	5892	10809
3699	5894	10808
3700	5898	10809
3701	5899	10808
3702	5901	10807
3703	5903	10805
3704	5905	10804
3705	5906	10802
3706	5907	10800
3707	5909	10798
3708	5910	10796
3709	5912	10795
3710	5914	10794
3711	5916	10794
3712	5918	10793
3713	5921	10793
3714	5923	10793
3715	5925	10791
3716	5927	10790
3717	5928	10789
3718	5930	10788
3719	5932	10786
3720	5934	10785
3721	5935	10783
3722	5937	10781
3723	5938	10779
3724	5939	10777
3725	5941	10775
3726	5942	10773
3727	5944	10772
3728	5945	10770
3729	5947	10769
3730	5949	10768
3731	5950	10766
3732	5952	10765
3733	5954	10764
3734	5956	10762
3735	5957	10761
3736	5959	10759
3737	5961	10757
3738	5962	10755
3739	5963	10753
3740	5965	10752
3741	5967	10751
3742	5968	10749
3743	5971	10749
3744	5972	10747
3745	5974	10745
3746	5975	10743
3747	5976	10741
3748	5978	10739
3749	5979	10738
3750	5981	10736
3751	5982	10734
3752	5984	10732
3753	5985	10730
3754	5987	10729
3755	5989	10728
3756	5990	10726
3757	5992	10725
3758	5994	10724
3759	5996	10723
3760	5998	10722
3761	6000	10721
3762	6001	10719
3763	6003	10717
3764	6004	10716
3765	6006	10714
3766	6007	10712
3767	6009	10710
3768	6010	10709
3769	6012	10707
3770	6014	10705
3771	6015	10703
3772	6016	10701
3773	6017	10699
3774	6019	10697
3775	6020	10695
3776	6022	10694
3777	6023	10692
3778	6025	10690
3779	6026	10688
3780	6028	10687
3781	6029	10685
3782	6031	10683
3783	6032	10681
3784	6033	10679
3785	6035	10677
3786	6036	10674
3787	6037	10672
3788	6039	10670
3789	6040	10668
3790	6041	10666
3791	6043	10665
3792	6044	10663
3793	6046	10661
3794	6047	10659
3795	6049	10658
3796	6050	10656
3797	6052	10653
3798	6053	10651
3799	6054	10650
3800	6056	10648
3801	6057	10646
3802	6059	10645
3803	6061	10643
3804	6062	10641
3805	6064	10640
3806	6065	10638
3807	6066	10636
3808	6068	10634
3809	6069	10631
3810	6070	10630
3811	6072	10628
3812	6074	10626
3813	6075	10625
3814	6077	10623
3815	6078	10621
3816	6080	10620
3817	6082	10619
3818	6083	10617
3819	6085	10615
3820	6086	10613
3821	6088	10612
3822	6089	10610
3823	6091	10608
3824	6092	10607
3825	6094	10605
3826	6095	10603
3827	6097	10601
3828	6098	10599
3829	6099	10597
3830	6101	10595
3831	6102	10593
3832	6103	10591
3833	6105	10589
3834	6106	10588
3835	6108	10586
3836	6109	10584
3837	6111	10582
3838	6112	10580
3839	6113	10578
3840	6115	10575
3841	6116	10573
3842	6117	10571
3843	6119	10570
3844	6120	10568
3845	6122	10566
3846	6123	10564
3847	6124	10562
3848	6126	10560
3849	6127	10558
3850	6128	10556
3851	6130	10554
3852	6131	10551
3853	6132	10549
3854	6134	10547
3855	6135	10545
3856	6136	10543
3857	6137	10541
3858	6139	10540
3859	6141	10538
3860	6142	10536
3861	6144	10535
3862	6145	10533
3863	6147	10531
3864	6148	10529
3865	6149	10527
3866	6151	10525
3867	6152	10523
3868	6154	10523
3869	6156	10522
3870	6158	10520
3871	6159	10518
3872	6162	10518
3873	6163	10517
3874	6165	10515
3875	6166	10513
3876	6168	10511
3877	6169	10510
3878	6171	10508
3879	6172	10506
3880	6174	10504
3881	6175	10502
3882	6176	10500
3883	6178	10498
3884	6179	10496
3885	6180	10494
3886	6182	10492
3887	6183	10490
3888	6184	10488
3889	6186	10486
3890	6187	10484
3891	6189	10482
3892	6190	10480
3893	6191	10478
3894	6193	10477
3895	6194	10474
3896	6195	10472
3897	6197	10470
3898	6198	10468
3899	6199	10466
3900	6200	10464
3901	6202	10461
3902	6203	10460
3903	6204	10458
3904	6206	10455
3905	6207	10453
3906	6208	10451
3907	6209	10449
3908	6210	10446
3909	6212	10444
3910	6213	10442
3911	6214	10440
3912	6215	10438
3913	6217	10436
3914	6218	10434
3915	6220	10432
3916	6221	10430
3917	6222	10428
3918	6223	10426
3919	6225	10424
3920	6226	10422
3921	6227	10419
3922	6229	10417
3923	6230	10415
3924	6231	10413
3925	6233	10411
3926	6234	10409
3927	6236	10408
3928	6237	10406
3929	6239	10404
3930	6240	10403
3931	6242	10401
3932	6243	10399
3933	6244	10396
3934	6245	10394
3935	6246	10392
3936	6248	10390
3937	6249	10388
3938	6251	10386
3939	6252	10385
3940	6253	10382
3941	6255	10380
3942	6256	10379
3943	6258	10377
3944	6259	10375
3945	6260	10373
3946	6262	10371
3947	6263	10369
3948	6264	10367
3949	6266	10365
3950	6268	10364
3951	6269	10362
3952	6270	10360
3953	6272	10358
3954	6273	10356
3955	6274	10354
3956	6275	10351
3957	6277	10349
3958	6278	10347
3959	6279	10345
3960	6281	10344
3961	6282	10342
3962	6284	10340
3963	6285	10338
3964	6287	10336
3965	6288	10334
3966	6289	10332
3967	6291	10330
3968	6292	10328
3969	6293	10326
3970	6294	10324
3971	6296	10322
3972	6298	10322
3973	6300	10320
3974	6301	10318
3975	6302	10316
3976	6304	10314
3977	6305	10312
3978	6306	10310
3979	6307	10308
3980	6309	10306
3981	6310	10304
3982	6311	10302
3983	6313	10300
3984	6314	10298
3985	6316	10296
3986	6317	10294
3987	6318	10292
3988	6320	10290
3989	6321	10288
3990	6322	10286
3991	6324	10284
3992	6325	10282
3993	6326	10280
3994	6328	10278
3995	6329	10276
3996	6331	10275
3997	6332	10273
3998	6334	10272
3999	6335	10270
4000	6337	10268
4001	6339	10267
4002	6340	10265
4003	6341	10263
4004	6343	10262
4005	6345	10261
4006	6347	10259
4007	6348	10257
4008	6349	10255
4009	6351	10253
4010	6352	10252
4011	6354	10250
4012	6355	10248
4013	6356	10246
4014	6358	10244
4015	6360	10244
4016	6362	10243
4017	6364	10241
4018	6365	10239
4019	6367	10238
4020	6369	10237
4021	6370	10235
4022	6373	10236
4023	6375	10234
4024	6377	10233
4025	6378	10232
4026	6380	10230
4027	6382	10229
4028	6383	10227
4029	6385	10226
4030	6387	10224
4031	6388	10222
4032	6390	10221
4033	6391	10219
4034	6393	10217
4035	6394	10216
4036	6396	10214
4037	6397	10212
4038	6399	10210
4039	6400	10208
4040	6401	10206
4041	6403	10205
4042	6404	10203
4043	6406	10202
4044	6408	10200
4045	6409	10199
4046	6411	10198
4047	6413	10196
4048	6415	10195
4049	6416	10193
4050	6417	10191
4051	6419	10189
4052	6420	10187
4053	6422	10186
4054	6423	10184
4055	6425	10183
4056	6427	10182
4057	6429	10181
4058	6430	10179
4059	6432	10177
4060	6433	10175
4061	6435	10174
4062	6436	10172
4063	6438	10171
4064	6440	10169
4065	6441	10168
4066	6443	10166
4067	6444	10164
4068	6446	10162
4069	6447	10160
4070	6449	10159
4071	6450	10157
4072	6452	10156
4073	6454	10154
4074	6455	10152
4075	6456	10150
4076	6458	10149
4077	6460	10147
4078	6461	10146
4079	6463	10144
4080	6464	10142
4081	6466	10141
4082	6467	10139
4083	6469	10137
4084	6470	10136
4085	6472	10135
4086	6474	10134
4087	6476	10132
4088	6478	10131
4089	6479	10129
4090	6481	10128
4091	6483	10126
4092	6484	10125
4093	6486	10124
4094	6488	10123
4095	6490	10121
4096	6491	10120
4097	6493	10118
4098	6495	10117
4099	6496	10115
4100	6498	10114
4101	6500	10113
4102	6502	10113
4103	6505	10112
4104	6507	10112
4105	6509	10111
4106	6511	10110
4107	6513	10108
4108	6514	10107
4109	6515	10105
4110	6517	10103
4111	6518	10101
4112	6520	10100
4113	6523	10100
4114	6525	10099
4115	6526	10097
4116	6528	10096
4117	6530	10094
4118	6531	10092
4119	6532	10090
4120	6534	10089
4121	6535	10087
4122	6537	10086
4123	6539	10084
4124	6540	10082
4125	6541	10080
4126	6543	10078
4127	6544	10077
4128	6546	10075
4129	6547	10074
4130	6549	10072
4131	6550	10070
4132	6552	10068
4133	6554	10067
4134	6555	10066
4135	6557	10064
4136	6559	10063
4137	6560	10061
4138	6562	10060
4139	6564	10059
4140	6566	10058
4141	6568	10057
4142	6570	10056
4143	6572	10055
4144	6574	10053
4145	6575	10052
4146	6577	10050
4147	6579	10049
4148	6580	10047
4149	6582	10046
4150	6584	10045
4151	6586	10044
4152	6587	10042
4153	6589	10041
4154	6590	10039
4155	6592	10037
4156	6593	10035
4157	6595	10034
4158	6596	10032
4159	6598	10031
4160	6600	10029
4161	6601	10027
4162	6603	10026
4163	6605	10025
4164	6606	10023
4165	6608	10021
4166	6609	10019
4167	6610	10017
4168	6612	10015
4169	6613	10014
4170	6615	10012
4171	6616	10010
4172	6618	10009
4173	6619	10007
4174	6621	10005
4175	6623	10004
4176	6624	10002
4177	6626	10001
4178	6628	10000
4179	6629	9998
4180	6631	9997
4181	6633	9995
4182	6634	9994
4183	6636	9992
4184	6637	9990
4185	6639	9988
4186	6640	9987
4187	6642	9985
4188	6643	9984
4189	6645	9982
4190	6646	9980
4191	6648	9978
4192	6649	9976
4193	6651	9975
4194	6652	9973
4195	6654	9972
4196	6656	9971
4197	6657	9969
4198	6659	9967
4199	6660	9966
4200	6662	9965
4201	6664	9963
4202	6668	9964
4203	6669	9963
4204	6671	9962
4205	6673	9960
4206	6674	9958
4207	6676	9957
4208	6678	9956
4209	6679	9954
4210	6681	9953
4211	6682	9951
4212	6684	9949
4213	6686	9948
4214	6687	9946
4215	6689	9944
4216	6691	9943
4217	6692	9941
4218	6693	9939
4219	6694	9937
4220	6696	9935
4221	6697	9934
4222	6699	9932
4223	6700	9930
4224	6702	9928
4225	6703	9927
4226	6705	9925
4227	6706	9923
4228	6707	9921
4229	6708	9919
4230	6710	9917
4231	6712	9916
4232	6714	9915
4233	6716	9913
4234	6717	9912
4235	6720	9912
4236	6722	9911
4237	6723	9909
4238	6725	9908
4239	6727	9906
4240	6729	9905
4241	6730	9903
4242	6732	9902
4243	6733	9900
4244	6735	9898
4245	6736	9897
4246	6739	9897
4247	6741	9896
4248	6743	9894
4249	6744	9893
4250	6747	9892
4251	6748	9890
4252	6749	9888
4253	6751	9887
4254	6752	9885
4255	6753	9883
4256	6755	9881
4257	6757	9880
4258	6758	9878
4259	6760	9877
4260	6762	9876
4261	6763	9874
4262	6765	9872
4263	6766	9870
4264	6767	9868
4265	6768	9866
4266	6770	9864
4267	6771	9862
4268	6774	9862
4269	6775	9860
4270	6777	9858
4271	6779	9858
4272	6781	9857
4273	6782	9855
4274	6784	9853
4275	6785	9851
4276	6786	9849
4277	6788	9847
4278	6790	9846
4279	6791	9844
4280	6793	9843
4281	6795	9842
4282	6796	9840
4283	6798	9838
4284	6799	9836
4285	6801	9835
4286	6803	9834
4287	6804	9832
4288	6806	9830
4289	6807	9829
4290	6809	9827
4291	6811	9826
4292	6812	9824
4293	6814	9822
4294	6815	9821
4295	6817	9819
4296	6818	9817
4297	6820	9815
4298	6821	9814
4299	6823	9812
4300	6825	9811
4301	6826	9809
4302	6827	9807
4303	6829	9806
4304	6830	9804
4305	6832	9802
4306	6833	9801
4307	6835	9799
4308	6881	9860
4309	6885	9862
4310	6886	9861
4311	6887	9859
4312	6889	9857
4313	6891	9856
4314	6893	9854
4315	6895	9853
4316	6896	9852
4317	6897	9850
4318	6899	9848
4319	6900	9845
4320	6901	9843
4321	6903	9841
4322	6904	9839
4323	6905	9838
4324	6907	9836
4325	6909	9835
4326	6911	9834
4327	6913	9832
4328	6914	9831
4329	6916	9829
4330	6917	9827
4331	6919	9826
4332	6921	9825
4333	6923	9824
4334	6925	9823
4335	6927	9822
4336	6929	9821
4337	6931	9820
4338	6932	9818
4339	6934	9816
4340	6935	9815
4341	6937	9813
4342	6938	9811
4343	6940	9810
4344	6942	9809
4345	6944	9807
4346	6945	9805
4347	6947	9804
4348	6948	9802
4349	6950	9801
4350	6952	9799
4351	6953	9797
4352	6955	9796
4353	6957	9795
4354	6959	9794
4355	6961	9793
4356	6965	9795
4357	6969	9796
4358	6976	9803
4359	6979	9803
4360	6982	9803
4361	6984	9803
4362	6986	9801
4363	6988	9800
4364	6990	9799
4365	6992	9797
4366	6993	9795
4367	6994	9794
4368	6996	9792
4369	6998	9791
4370	6999	9789
4371	7001	9787
4372	7002	9785
4373	7004	9784
4374	7005	9782
4375	7007	9780
4376	7008	9779
4377	7010	9777
4378	7011	9775
4379	7013	9774
4380	7015	9773
4381	7017	9771
4382	7018	9769
4383	7019	9767
4384	7021	9766
4385	7023	9764
4386	7024	9762
4387	7026	9760
4388	7027	9758
4389	7028	9757
4390	7030	9755
4391	7031	9753
4392	7032	9750
4393	7034	9748
4394	7035	9747
4395	7036	9745
4396	7038	9743
4397	7039	9741
4398	7041	9739
4399	7042	9737
4400	7043	9735
4401	7045	9733
4402	7046	9732
4403	7048	9731
4404	7050	9729
4405	7051	9728
4406	7053	9726
4407	7055	9725
4408	7056	9723
4409	7058	9721
4410	7059	9719
4411	7060	9717
4412	7062	9715
4413	7063	9713
4414	7065	9711
4415	7066	9710
4416	7068	9709
4417	7070	9707
4418	7071	9705
4419	7073	9704
4420	7074	9702
4421	7076	9700
4422	7077	9698
4423	7079	9697
4424	7080	9695
4425	7083	9695
4426	7084	9693
4427	7086	9691
4428	7087	9689
4429	7089	9687
4430	7090	9685
4431	7091	9683
4432	7092	9681
4433	7094	9679
4434	7095	9677
4435	7096	9675
4436	7098	9673
4437	7099	9672
4438	7101	9670
4439	7102	9668
4440	7104	9666
4441	7105	9664
4442	7106	9662
4443	7108	9660
4444	7109	9659
4445	7111	9657
4446	7112	9656
4447	7114	9654
4448	7115	9652
4449	7117	9650
4450	7119	9649
4451	7120	9647
4452	7122	9645
4453	7123	9644
4454	7124	9642
4455	7126	9640
4456	7127	9638
4457	7128	9636
4458	7130	9634
4459	7131	9632
4460	7133	9630
4461	7134	9628
4462	7135	9626
4463	7137	9624
4464	7138	9622
4465	7139	9621
4466	7141	9619
4467	7143	9618
4468	7144	9616
4469	7146	9615
4470	7148	9613
4471	7150	9612
4472	7151	9610
4473	7153	9609
4474	7155	9607
4475	7156	9606
4476	7158	9604
4477	7159	9603
4478	7161	9601
4479	7162	9599
4480	7164	9597
4481	7165	9595
4482	7167	9594
4483	7168	9592
4484	7170	9590
4485	7171	9589
4486	7173	9587
4487	7174	9585
4488	7176	9583
4489	7177	9581
4490	7179	9580
4491	7180	9578
4492	7182	9577
4493	7183	9575
4494	7185	9573
4495	7186	9571
4496	7187	9569
4497	7188	9567
4498	7190	9565
4499	7192	9563
4500	7193	9562
4501	7195	9560
4502	7196	9558
4503	7198	9557
4504	7200	9555
4505	7201	9553
4506	7202	9551
4507	7204	9550
4508	7205	9548
4509	7207	9546
4510	7208	9545
4511	7210	9543
4512	7211	9541
4513	7213	9540
4514	7215	9538
4515	7216	9537
4516	7218	9535
4517	7219	9533
4518	7220	9531
4519	7221	9529
4520	7223	9527
4521	7224	9524
4522	7226	9523
4523	7227	9521
4524	7229	9520
4525	7230	9518
4526	7231	9516
4527	7233	9514
4528	7234	9512
4529	7235	9510
4530	7237	9509
4531	7239	9507
4532	7241	9506
4533	7244	9507
4534	7246	9505
4535	7247	9503
4536	7249	9502
4537	7250	9500
4538	7252	9498
4539	7253	9497
4540	7255	9495
4541	7256	9493
4542	7258	9491
4543	7259	9490
4544	7261	9488
4545	7262	9486
4546	7264	9484
4547	7265	9483
4548	7267	9481
4549	7268	9479
4550	7269	9477
4551	7270	9475
4552	7272	9472
4553	7273	9471
4554	7275	9470
4555	7276	9468
4556	7278	9466
4557	7279	9464
4558	7281	9463
4559	7282	9461
4560	7284	9459
4561	7285	9457
4562	7286	9455
4563	7288	9453
4564	7289	9451
4565	7291	9450
4566	7292	9448
4567	7294	9446
4568	7295	9444
4569	7296	9442
4570	7298	9440
4571	7299	9438
4572	7301	9437
4573	7302	9435
4574	7303	9433
4575	7305	9431
4576	7306	9430
4577	7308	9428
4578	7309	9426
4579	7311	9424
4580	7312	9422
4581	7313	9420
4582	7314	9418
4583	7316	9416
4584	7317	9414
4585	7319	9413
4586	7320	9411
4587	7322	9409
4588	7324	9408
4589	7325	9406
4590	7327	9405
4591	7329	9403
4592	7330	9402
4593	7332	9400
4594	7333	9399
4595	7335	9397
4596	7336	9395
4597	7338	9394
4598	7339	9392
4599	7341	9390
4600	7342	9388
4601	7343	9386
4602	7344	9384
4603	7346	9382
4604	7347	9380
4605	7349	9379
4606	7351	9377
4607	7352	9376
4608	7354	9374
4609	7356	9373
4610	7357	9371
4611	7359	9369
4612	7360	9367
4613	7361	9365
4614	7363	9364
4615	7365	9362
4616	7366	9360
4617	7367	9358
4618	7369	9356
4619	7371	9355
4620	7372	9354
4621	7374	9352
4622	7375	9350
4623	7376	9348
4624	7377	9346
4625	7379	9344
4626	7380	9342
4627	7381	9340
4628	7383	9338
4629	7384	9336
4630	7386	9335
4631	7387	9333
4632	7389	9331
4633	7390	9330
4634	7392	9328
4635	7393	9326
4636	7394	9324
4637	7396	9323
4638	7398	9321
4639	7400	9320
4640	7401	9318
4641	7403	9317
4642	7404	9315
4643	7406	9313
4644	7407	9312
4645	7409	9310
4646	7410	9308
4647	7412	9306
4648	7413	9304
4649	7414	9302
4650	7416	9301
4651	7417	9299
4652	7419	9297
4653	7420	9295
4654	7422	9294
4655	7423	9292
4656	7424	9290
4657	7426	9288
4658	7427	9286
4659	7429	9284
4660	7430	9283
4661	7431	9280
4662	7433	9279
4663	7434	9277
4664	7436	9275
4665	7437	9273
4666	7438	9272
4667	7440	9270
4668	7441	9268
4669	7442	9266
4670	7444	9265
4671	7446	9263
4672	7447	9261
4673	7449	9260
4674	7451	9258
4675	7452	9256
4676	7454	9255
4677	7455	9253
4678	7456	9251
4679	7457	9249
4680	7459	9247
4681	7461	9245
4682	7462	9243
4683	7463	9242
4684	7465	9240
4685	7466	9238
4686	7469	9237
4687	7470	9236
4688	7472	9234
4689	7473	9232
4690	7474	9230
4691	7476	9228
4692	7477	9227
4693	7478	9225
4694	7480	9223
4695	7481	9221
4696	7483	9219
4697	7484	9218
4698	7486	9216
4699	7487	9214
4700	7488	9212
4701	7490	9210
4702	7491	9208
4703	7493	9207
4704	7495	9206
4705	7497	9205
4706	7498	9203
4707	7500	9201
4708	7501	9200
4709	7503	9198
4710	7504	9196
4711	7505	9194
4712	7507	9192
4713	7508	9190
4714	7510	9188
4715	7511	9187
4716	7513	9186
4717	7515	9184
4718	7516	9182
4719	7518	9181
4720	7519	9179
4721	7521	9177
4722	7522	9175
4723	7523	9173
4724	7525	9172
4725	7526	9170
4726	7527	9168
4727	7529	9166
4728	7531	9165
4729	7532	9163
4730	7534	9161
4731	7535	9159
4732	7536	9157
4733	7538	9155
4734	7539	9154
4735	7541	9152
4736	7543	9151
4737	7544	9150
4738	7546	9148
4739	7548	9147
4740	7549	9145
4741	7551	9143
4742	7553	9142
4743	7554	9140
4744	7555	9138
4745	7557	9136
4746	7558	9134
4747	7559	9132
4748	7561	9131
4749	7562	9129
4750	7564	9127
4751	7565	9125
4752	7567	9124
4753	7568	9122
4754	7569	9120
4755	7570	9118
4756	7572	9116
4757	7573	9114
4758	7575	9112
4759	7577	9111
4760	7578	9110
4761	7580	9108
4762	7581	9106
4763	7582	9104
4764	7584	9102
4765	7585	9100
4766	7587	9099
4767	7588	9097
4768	7590	9095
4769	7591	9093
4770	7593	9092
4771	7594	9090
4772	7596	9089
4773	7597	9087
4774	7599	9085
4775	7600	9083
4776	7601	9081
4777	7603	9079
4778	7604	9078
4779	7605	9076
4780	7607	9074
4781	7608	9072
4782	7610	9071
4783	7612	9069
4784	7614	9068
4785	7615	9066
4786	7617	9065
4787	7618	9063
4788	7620	9061
4789	7621	9060
4790	7623	9058
4791	7624	9056
4792	7626	9055
4793	7627	9053
4794	7629	9051
4795	7630	9049
4796	7631	9047
4797	7633	9045
4798	7634	9044
4799	7636	9042
4800	7638	9041
4801	7639	9039
4802	7641	9038
4803	7642	9036
4804	7644	9034
4805	7645	9032
4806	7646	9030
4807	7648	9029
4808	7649	9026
4809	7650	9024
4810	7651	9022
4811	7653	9021
4812	7654	9019
4813	7656	9017
4814	7657	9015
4815	7659	9014
4816	7660	9012
4817	7661	9010
4818	7663	9008
4819	7664	9006
4820	7666	9005
4821	7667	9002
4822	7668	9001
4823	7670	8999
4824	7671	8997
